e92b3463-5f2f-4bff-b8c4-c9d2ae05a3a5,PASCHOALOTTO007,551121230977,175835982286473.0,180643291803661.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9309403-1043-4371-9b14-78119368af6b,whatsappdom,553193536183,255169984345309.0,244459325421311.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9437b4a-77f4-4135-967e-a26733f01246,Clicb11531717FactaCachoeirinha,555127970831,111563231667520.0,112114041616550.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e945f259-f364-4dfd-bff5-7d6b31104e0a,EconoTestJun02,5513974110654,106121902506278.0,101982282924120.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e9558588-5da4-46ce-a208-a2c362144f0c,FIDUCIAL10,553192715346,110522958641827.0,125980860396247.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9649cf7-58d6-4ec5-84e7-58f9341df9c6,corecentro,556181241043,108764672317345.0,111243442066980.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e971348f-03ba-4229-ba61-44673391f774,1000Birutasteste,5515997107663,228740446981407.0,229267386928287.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e98169f6-1cf4-4037-bd85-629c44d5252d,RUBACKADVAPP,5512981445774,113369018525388.0,125568557295713.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e9819743-2a16-48f8-a6f3-8b1d42ca93ac,EmusysManager,554891784321,1.22102835596002e+17,1.22102756396002e+17,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e98388d5-97d2-4f50-85a6-f10b08e75cc2,Jetsales,557991218333,127915503740545.0,124152130785861.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e99085c6-27a8-4bd0-91e2-b047c9d941a2,AgilizaVelz,558002648359,164585076747520.0,220549681137944.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9accf1e-177b-4f30-be0a-040fdc859400,5551981464813,555181464813,111831778639031.0,105878795907087.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'ALGSOSDrvpC4lu2uVMid1dE', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
e9ad7bbf-4392-4121-91a8-294d23783202,terranova5958,553135315958,105554459203852.0,117781361305734.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e9cabff1-9111-4e41-baf7-cb9fd3f9f3fe,Clicb11492411ContUp02,551125890458,106069605562465.0,106311138870905.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9d295e6-8828-46c2-9798-34bdedfd1688,Alctel,551149667879,117321458073752.0,100938606396464.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9e1f81a-1d45-4563-9292-4d50524f73bc,CUSTODIAONLINE,558781727054,120761107688539.0,127048663710482.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9ec0e15-2c1d-4f13-af6f-2bdd54790f52,MedcareOFICIAL,559193387455,107768678717560.0,101905112648977.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9ed831c-4847-48e7-b374-c02e5dc6ad4a,FILLNET,557188001349,108525858740035.0,111539161768316.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9f05028-3d21-421b-b807-7f1316b0ed2b,13203058785,13203058785,213201248534586.0,299985006532741.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9f0bfd4-c68b-476a-848b-5712ccb4f9e4,Clicb11843433GrupoGarra,554130726359,101870582694634.0,103619122514838.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
e9f3a555-f88f-4469-aeec-b799610d0ebf,Whatssmsr,551147135199,196844003523307.0,194381800435349.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
e9fec333-5961-46ad-b69e-63c2031e4bb6,Clicb11482673ConexxaoSaudeOfc,556196913040,102744199229450.0,108015665359060.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ea143ae1-6ffa-4858-8bd0-8580131c4b88,ClinicaCorpoBello1022,5521982011022,297365310124667.0,290794614118780.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ea1fff2c-10ad-475c-b1b3-7c0a5c69125a,amocrmb41e118b773d43dd9fa29f42f952d718,573177935124,111163368676842.0,102307352906729.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ea21d079-5206-4a87-960b-c0c1255c66d6,amocrm14e0c84ab84f47158805dcdb303fa884,5492974301917,108479825564980.0,105550272529799.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ea5229e9-6122-4b6c-b779-ae4c7dd5e052,FoxCreative64d4026cc14fe3882263dd70,551122220865,1.22100055886001e+17,1.22106146294002e+17,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ea878aca-4cc1-47bc-a192-0ef4553b06d3,AmpernetDDD4626001100,554626001100,131956913337695.0,125098414026777.0,,400,"{'message': {'code': 100, 'error_subcode': 2593005, 'error_user_msg': 'Phone number is not verified through SMS or voice, please use embedded sign-up, WhatsApp Manager, direct sign-up or GraphAPI depending on your use case to verify your phone number first or contact support for help. Learn more', 'error_user_title': 'Phone number is not verified', 'fbtrace_id': 'Aw_eUi79PJOj9t8_gfLnDVJ', 'is_transient': False, 'message': 'Invalid parameter', 'type': 'OAuthException'}, 'status': 'error'}"
eaa28273-b4e8-402b-aa32-28389d20bf7a,PokerEsportes63728fb7181ff64e301a1f77,555136490700,106877135582008.0,102650219351768.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eabe2735-4ad5-47e4-a5d6-d8b9d9f0ecdc,amocrme0d617baad5d48ff8591cbb6f37d8497,56964378052,105830665956832.0,119849071220747.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eac2582f-e1fe-49f5-806e-8c60f3567003,brasuca,5519998623830,106500715757968.0,118576437871956.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ead339b4-34f7-44a4-a8e2-48c3485de90c,551151990381,551151990381,171517246034651.0,147673885098330.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eb1c813e-7a7b-495b-a8a7-6bb45993628a,hostalCasaMoreno,50576830875,132464536606719.0,130431496812913.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb2b71c7-8266-4ca6-be6a-3eb002e1862e,GF2030,555133822030,113951758363018.0,111297611963955.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eb41922f-8167-42f2-a217-9a2cc05a197d,amocrm37cb9e7e2c134f8bbc6627b6bfcd42ba,5521999838374,108800935543304.0,120170421065991.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb501d35-8bc6-4a12-99b7-532105a8ff18,DBI0573,551128530573,110869501819278.0,103031242615845.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eb527d9b-d1a7-41ca-b071-1bb2fb10aab6,misholAcapulco,5217444844321,324089997454238.0,270503842822983.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eb60c3f3-f3ac-41a1-84f0-3de942600ac6,Gasparzinho3031,556596583031,146629681878047.0,219259317926392.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb68fa8a-0667-4cf3-ad16-1ef276f6f523,amocrm71be50e07cf547c3824c303b61805011,5516993862509,108785268898379.0,101023416359857.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb699e7d-57b7-452a-a9b6-8cacfb30cb34,Viver5852,557186435852,114613748278661.0,114682921605202.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb9b24d4-04ce-472b-b48f-18426a20a608,amocrmca794f897c7145eabd307384cc2fe3b4,554499524635,105689799305337.0,140976902437499.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eb9f9187-0c89-48f9-90c8-9d922a360a4e,pbconsig4198692802,554198692802,183680511500418.0,200494383143139.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eba62f59-9648-4422-af8e-9d15ef399a4a,18284266022,18284266022,212959568559725.0,324917830706519.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ebb2cbd3-5956-4a96-acd8-d4eb6fdee691,VMOR0367,555186570367,141515839039836.0,136405229556734.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ebb7da95-3af5-413d-b9e2-6660206d818c,MPAMOTTIVME,558193472124,112838115126048.0,120061417732231.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ebbd8f40-33cb-448a-8e8e-aa0f73a81d8a,amocrm294576e41a554a75b758f2afdcf07e02,50685020707,101399639706197.0,119474707913184.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ebbe01f9-abed-404f-9bbd-2086323268d2,MEDHEALTH,5511995808773,171233476066753.0,164702080056843.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ebc6502d-672d-4569-8135-8f412073b8c4,TeddyOpenFinance6532bf8ad029466653ab4a84,5511981126846,106634229210993.0,139702415898657.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ebc9d52d-f155-4426-a4e4-2cb5312a0894,GMZMOKE,5511933695950,269400652912869.0,292298283959846.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ebfa51ab-a028-48b0-bac3-0d76e3d5102b,amocrm2146acadf3294d739cfa89a0a04747ce,573002705198,143864345473876.0,131366220065608.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ebfba636-f86f-4924-b763-25335817c643,poc4733216852,554733216852,301827139678519.0,278578362010702.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec07b0e7-4c42-4274-97c4-afcd56c7eed4,ElloImoveis,557199314747,100812799621298.0,108049392219416.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ec248912-092a-4d9d-ae4e-a630de4ae9b6,TedoxMarketing65034472995f46eba5dfa8f2,555191320494,128461797014937.0,142029852316178.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec269453-812c-4f8c-b418-06ce0756e5be,UnoSoluesFinanceirasSIAPE65cf80787438ac1abedf1789,555195380382,199230946611985.0,252018214654677.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec2e4ab3-d32a-4ed2-bec5-c14b3bdaa1ea,OtimaIdeia,5511916680348,130333073504959.0,141598729039968.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec62dd99-5bce-45a9-a48f-21080eeeba56,ALARESLOGISTICA,551920800083,100609863031044.0,297153803485359.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec6858f3-c05a-4b39-a9dc-b751edac873e,CallinkClaroProspectV2,551151979154,115752001430934.0,119851881048482.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ec996a9a-d359-44e3-ad57-c71a0ec2fa72,fortreg,558533058589,112941791412405.0,105119632201690.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
eca9a127-28b4-4276-b7f2-7ad4e0c9aa07,l2b0180,5516997918791,179934085193848.0,177219642133485.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ecc3ef5e-7fba-42b3-96c8-e72b6ba4689a,SolibreSolarSuporte,551920422091,478764393252987.0,501824247645972.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ecccd916-6709-4e19-b67d-9e5c59ada6e7,COMERCIALSTURINY2,553499540878,115572791437461.0,115627424772875.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eccd481c-825a-4977-977b-9733ae444003,PROTENZE,551140042690,112809528385729.0,103757042634304.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ecd4cd9f-d644-49b3-afab-9c8a78eaaf24,Cataguases5205,553299588888,102337886193717.0,114096251675393.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ece31a82-268c-44fd-bcb7-78789f2824a0,lab2050,551132807380,103745529209723.0,100357136222976.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
eced39c8-e098-4c3f-b71f-076a4dd54c1a,NoblesseImobilria6630e418a073561da6e877a9,555197553968,300904979772200.0,276232548915046.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ecffc8ec-0c9a-47f5-88c6-a5377650885b,laboratorio,554299062429,108458475518721.0,112536951772634.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ed05b3aa-56a6-4bc6-b71e-807fe5603949,Clicb11049186EuroGrass,554936451195,107725518678039.0,100441559421727.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ed0aa5af-0270-4327-bda8-93973915b876,climep6800,551139796088,109612265382771.0,110585661951157.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ed20dc8c-fa26-47ba-bc5b-d4fe556412d0,Clicb11651890IsaalSolucoes,556232337997,111015445073035.0,104890459028636.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ed26a1be-49c2-4c62-a726-32daea9bae4c,hotelSanGabrielEln,551132532279,1.22108667230001e+17,1.22095562354019e+17,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ed2c9873-b5e6-4118-a534-d22337101ca7,16592663131,16592663131,211254145395858.0,192742393931497.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
ed2f5aae-ce5c-4d1a-8af3-4e25ac826caf,CRC039,551147371825,111517421863195.0,100125863030063.0,,404,"{'message': {'message': ""The Resource that you've tried is not their in the server. Please verify the request""}, 'status': 'error'}"
ed48f407-c364-4c72-866e-ee7758df0ad5,OTIMA001,551147371016,107927948853589.0,104579412545115.0,,200,"{'message': 'App migrated successfully', 'status': 'success'}"
